N,2_bins,3_bins,4_bins,5_bins,6_bins,7_bins,8_bins,9_bins,10_bins,11_bins,12_bins,13_bins,14_bins,15_bins,16_bins,17_bins,18_bins,19_bins,20_bins,21_bins,22_bins,23_bins,24_bins,25_bins,26_bins,27_bins,28_bins,29_bins,30_bins,31_bins,32_bins,33_bins,34_bins,35_bins,36_bins,37_bins,38_bins,39_bins,40_bins,41_bins,42_bins,43_bins,44_bins,45_bins,46_bins,47_bins,48_bins,49_bins,50_bins
14000,-9.933954565159257e-05,-0.00039979038185449233,-0.001294193175129399,-0.003385824976881846,-0.006351258418336799,-0.010932368269874182,-0.017598686636458714,-0.02707412805711972,-0.037891796337114945,-0.052796982970431824,-0.07084888115193042,-0.09260269941209423,-0.12014205936827865,-0.15176395535982182,-0.18997264078889556,-0.23650533798514436,-0.28822025031343884,-0.3506091558321777,-0.415543140885726,-0.4876167598740377,-0.5652231128363799,-0.6462200756385783,-0.7327709799436913,-0.820908204147338,-0.9112075665328848,-1.0029866589659215,-1.093720693742154,-1.1889702830920161,-1.2837905638982732,-1.373513212552606,-1.4667435978762124,-1.5568456078834756,-1.646868368573368,-1.7358567070891733,-1.822727477819401,-1.9121166779966043,-1.9962894875570512,-2.0775763734591006,-2.160492317039003,-2.23935056734087,-2.318378251050168,-2.3941948092884617,-2.4686982074065216,-2.5411885912797714,-2.6136359925972386,-2.683484224582946,-2.749976566060145,-2.816039584030377,-2.8813030433474203
14500,-5.6238301554552744e-05,-0.0003847380752778721,-0.001343780195308201,-0.003259188834630944,-0.005985586099761401,-0.010553842281524398,-0.017094078923945735,-0.025948218221750176,-0.03655887886000677,-0.051191102008026707,-0.06805520247186315,-0.08881333043257487,-0.11541545672490103,-0.14639242249526918,-0.18235032577943225,-0.2272226089657249,-0.2785674833319807,-0.33665506248450455,-0.40002901707064226,-0.46976199016370457,-0.5453510306416788,-0.6235224228991958,-0.707490111140864,-0.7933948219944889,-0.8853282677339488,-0.9741431061246905,-1.0676805425169926,-1.1589639432293533,-1.2519081229715117,-1.3407761449405498,-1.433420036051414,-1.5255587760453857,-1.6143842220433766,-1.703306902860951,-1.7894337804427602,-1.8757303643207839,-1.9593727576929714,-2.0425356557378027,-2.123390361307017,-2.2040657856361374,-2.2818429944649434,-2.3599777014817684,-2.433764206067697,-2.507689907276822,-2.5781391891359626,-2.64718298864051,-2.715792136040866,-2.7837865551408263,-2.8475380567872928
15000,-3.596532878782366e-05,-0.00034814087327207,-0.0013784606553389534,-0.002911295592172388,-0.00606483272043737,-0.010497316274000478,-0.016682596539784635,-0.025234454371260314,-0.035595923363111064,-0.048970050828029375,-0.06617160913112817,-0.08590750232239844,-0.11146794183372928,-0.14096968813742727,-0.17753385468143684,-0.21832523592317604,-0.26861216463530696,-0.3244911317527396,-0.38545443697481807,-0.4557884113244574,-0.5288258864710804,-0.605511461180295,-0.6859176867568344,-0.7714447230911639,-0.8603800292029189,-0.946397682584329,-1.040183892366422,-1.1290266911876043,-1.2222868968194531,-1.3116966759970496,-1.401544430213365,-1.4928626580643163,-1.5824046814768848,-1.6700340793132205,-1.7558419955780602,-1.8438158685398776,-1.9263018029816408,-2.008743464758158,-2.090265351779123,-2.1688121514430034,-2.248547106868027,-2.3237920572011483,-2.3981737536035443,-2.4743458779531755,-2.5435233214432134,-2.615170624334413,-2.6851193865756997,-2.750086110088751,-2.8163313316954537
15500,-5.070497710879529e-05,-0.00032915133423213244,-0.0013848909056602002,-0.0030488820174128387,-0.006068470626990733,-0.01001692506990081,-0.015809276995276043,-0.02398721476506882,-0.03426141792450661,-0.04779755857706451,-0.06390888622179401,-0.08239081405994823,-0.10677753522919155,-0.13591333886129792,-0.16992937680350742,-0.2114515742777522,-0.25811703461222124,-0.31339113289710235,-0.37210062617556505,-0.43894883328993545,-0.5107028924270458,-0.5856836609835386,-0.6663999106292413,-0.7494941542442511,-0.8378388498278103,-0.9238206441199472,-1.0122730752676115,-1.1038300523726536,-1.1918490200706293,-1.283257063890564,-1.3736263394491128,-1.4620985161825883,-1.5493937883495148,-1.6389681615083118,-1.7240591360596393,-1.8117309053511268,-1.894039357850446,-1.975695375808246,-2.056404097963403,-2.1376504535268257,-2.216897260099495,-2.290923079627251,-2.367013477285802,-2.439964942687943,-2.5125106445821266,-2.5823513903747735,-2.650958152244411,-2.719025976317385,-2.7846297602248873
16000,-4.047008971066468e-05,-0.0003288691018627758,-0.0012355982858582562,-0.002762097885884766,-0.005684425427862353,-0.010284466399023688,-0.015477008096036738,-0.023263439777985617,-0.03323524556319466,-0.04602073389062366,-0.06197731939871455,-0.08075589574726019,-0.1034712834764117,-0.13119104235537904,-0.16366477891327583,-0.2025153962977021,-0.2488047577489238,-0.30089755452895217,-0.35895620594807615,-0.42226790965029937,-0.49337434932065155,-0.5669383223057862,-0.645313498736585,-0.7286124135899842,-0.8140192694818,-0.8989800263130057,-0.9862837486583395,-1.0766051381059352,-1.1643781571507261,-1.2554703224874335,-1.3426445440671662,-1.4313498680180659,-1.518690612873101,-1.6063125895184325,-1.6926248426839976,-1.778693996866647,-1.8630635900999446,-1.9445736116652919,-2.025849939609322,-2.1051864689747743,-2.1834183158775757,-2.2598714221868628,-2.3375919350020595,-2.409835745460677,-2.481184097087034,-2.5525737471000953,-2.6204060464527945,-2.6874474865161577,-2.753311493027498
16500,-5.6515684404160695e-05,-0.0003310444321229955,-0.001148264239421811,-0.0027983318425201928,-0.005413783983588842,-0.009855137562158233,-0.01557603644205597,-0.02232126429483253,-0.03247091471680905,-0.04432939768459452,-0.059971639081893326,-0.07656457047218845,-0.09992218216172016,-0.12625090009591078,-0.1581200305721678,-0.19568364325014648,-0.2400564464256324,-0.29089049827879465,-0.3462591843889449,-0.4073720476037038,-0.476288466818873,-0.5503213284791032,-0.6310786364856766,-0.7069338183834197,-0.7911225456415143,-0.8756597400356251,-0.9638776861111914,-1.0491534788091619,-1.1364026031559995,-1.227247397169442,-1.3164224579660622,-1.4030422851343523,-1.4908459954640918,-1.5807928886858564,-1.6622395147794364,-1.7490018205100137,-1.8317238597475585,-1.9145994083540436,-1.9946004326231743,-2.07528480268902,-2.1535113240935386,-2.228446315802573,-2.304416516322645,-2.380031732600675,-2.4510386620249376,-2.519539868010642,-2.587420678920341,-2.6561324869894336,-2.7230334374032212
17000,-6.279964505970051e-05,-0.00039062087914386957,-0.0011318111901858754,-0.0027639819536466586,-0.005369135200182177,-0.009244537138469778,-0.01469366572580381,-0.021571062530084718,-0.03115032919531142,-0.04333686310629543,-0.0574064900733745,-0.07523904950754605,-0.09738345345347985,-0.12253757488156879,-0.15408515695459926,-0.1890116334271554,-0.23224935442919054,-0.28139827298387915,-0.3368244212271875,-0.3979904504585596,-0.46471503981271806,-0.5352923001064466,-0.6108856154651439,-0.6880405752337809,-0.7703794554245414,-0.8529915550831724,-0.9392889444312267,-1.0244232158715971,-1.1128988855436992,-1.2039497496122917,-1.2883345445176515,-1.375147925677159,-1.4621638907288053,-1.5506110762515528,-1.6344392648205792,-1.7201512764568025,-1.8029091495390785,-1.8838795617740465,-1.9644156565267943,-2.045812421583,-2.123172500635415,-2.1987656357625154,-2.274921162122169,-2.3478939567640236,-2.4190916315984343,-2.491511741173528,-2.5584956754225447,-2.628700186233389,-2.6960412291403437
17500,-3.7726662960935184e-05,-0.00032996512676371675,-0.0011153869303580865,-0.002543078619192259,-0.005180147967487514,-0.008606287544905288,-0.014248483215451142,-0.0215018990817662,-0.0307245738726914,-0.041763861613851636,-0.05638631441656834,-0.0737150880904907,-0.09487569289593259,-0.1195982267057922,-0.14861079145283032,-0.1840244103211038,-0.22584175435351722,-0.2727427504266821,-0.3253009289366692,-0.38386480466050144,-0.44997581558669225,-0.5171309537671677,-0.5930251738293996,-0.6705222002726,-0.7495953401327673,-0.8344543092603334,-0.9162458195769548,-1.0026815570099354,-1.090097640394684,-1.1755516360155884,-1.2626160653398102,-1.3492964165211252,-1.436770075651523,-1.5226711152179766,-1.6075900229285351,-1.6911780017249722,-1.7750063166618697,-1.8565742534502807,-1.9356560004577654,-2.0151523422845687,-2.095113031287566,-2.170559161758182,-2.2459906445323363,-2.3204003231449795,-2.392582671138305,-2.463514362039531,-2.5312202725536364,-2.5997374570568406,-2.6661166797925873
18000,-3.3164124026563437e-05,-0.00032483491356036784,-0.0011441160248217693,-0.0024835052024582954,-0.005156895799790817,-0.008435630806393195,-0.01397879715353382,-0.020945540083091973,-0.029606601138646157,-0.040869241389338944,-0.053923047319484115,-0.07140382927010396,-0.09083639868891563,-0.11623756695576101,-0.14347757627846847,-0.17710192108991146,-0.21796690190849594,-0.26427741558264045,-0.31491618723986875,-0.3735644886055102,-0.4376162933306117,-0.504756657912762,-0.5760186887572655,-0.6512201624851779,-0.7317007600577142,-0.8124439068021039,-0.8954399524474492,-0.9812438387538336,-1.0663721119608232,-1.1513460878500192,-1.2371661224976866,-1.3240421993522655,-1.4082340781407723,-1.496698623310081,-1.5810849446693789,-1.662114571766446,-1.7473871524046192,-1.8283770775799586,-1.9076464396255601,-1.9883556556571629,-2.0650454934151936,-2.1429226068318474,-2.2175857847255003,-2.2911110402109878,-2.3630246655374094,-2.4339608303757334,-2.5048579479698745,-2.569117839742415,-2.6359728090739742
18500,-3.535073324716365e-05,-0.00032091574844949434,-0.0010378305129117007,-0.0025865535933643417,-0.004634511822333861,-0.008333115987677785,-0.013437903163744824,-0.0203838153751246,-0.02914723947991836,-0.03999107037389266,-0.053798046214069264,-0.07000079507202793,-0.08870210633267532,-0.11180212203788441,-0.13923768505624692,-0.17309355845887273,-0.2106811797145595,-0.25551826199449423,-0.30572240376455573,-0.36093712941985695,-0.42407799331410995,-0.49061018045911986,-0.5605930056290804,-0.6364131074760425,-0.7133284553774791,-0.7934319024708977,-0.8765055363550907,-0.9580083600188305,-1.043691459186239,-1.1287856481504819,-1.2149614871819252,-1.3001644829362544,-1.3866876463271496,-1.4709200852567672,-1.5554748827375626,-1.6380351409245493,-1.7182205394311854,-1.8017560580787033,-1.8809656772297734,-1.9601015475518138,-2.0364771262987578,-2.113046307183799,-2.1877757781067664,-2.2617093150459846,-2.334465697106266,-2.405416059727168,-2.474689879857072,-2.54245223481846,-2.608472642137122
19000,-5.1539718831161704e-05,-0.0002789151230888927,-0.0010089825634173265,-0.002443780326868872,-0.004734631169717692,-0.008418016569458241,-0.013124222764909337,-0.019883587687994395,-0.027834994415888777,-0.039145063504610354,-0.05128411259625179,-0.06733317257318318,-0.08751392334067341,-0.10856578924976329,-0.13600841637998362,-0.16814814425453903,-0.20475568558275264,-0.2474027868525468,-0.2982040934288486,-0.3521904178410046,-0.4132230092888466,-0.4766411891470737,-0.5465248343431378,-0.6188880900443932,-0.6960669047623805,-0.776453643476597,-0.8540089584019689,-0.9387532808712596,-1.0214842245890199,-1.105165487075722,-1.1900417472417162,-1.2750585870483457,-1.3609627553761487,-1.4440810431343705,-1.5272924070908553,-1.612476144639564,-1.6923584444383448,-1.7748278591342401,-1.8532448253824032,-1.933816807406651,-2.0112264978633645,-2.085780948422294,-2.161995312283172,-2.2336641783030364,-2.3073685411150806,-2.379062778393049,-2.4489173601703964,-2.5180071462851825,-2.5812921671987032
19500,-5.2789522453999814e-05,-0.0002553880058059121,-0.0010093110294543035,-0.002291266265132504,-0.004552601376150071,-0.008029770639121973,-0.013040403013710743,-0.019075509318265856,-0.02735782160203142,-0.03788048663054913,-0.049865952323179655,-0.0657961159653178,-0.08434429622131873,-0.10682398064841327,-0.13161820841269317,-0.16339683715274442,-0.20003829612480598,-0.2417364071095409,-0.2888784919348388,-0.34286588431363424,-0.40101282246846837,-0.4628966260892585,-0.5299190532837444,-0.6038973077333443,-0.6791159088162287,-0.7562520789601782,-0.83855991144848,-0.9164688257219163,-1.0026408897135348,-1.0860630438168377,-1.1689984536590985,-1.2507994090845789,-1.3375858954093125,-1.4195503036070074,-1.5035036882940205,-1.5869770925130215,-1.668358156742861,-1.748428764105266,-1.8272073803713256,-1.9072169287355314,-1.9834232397582112,-2.0586173114543858,-2.1353374742110796,-2.209062422369094,-2.282219834865842,-2.3519894316158454,-2.421258626614303,-2.4893861315076706,-2.5555366867487352
