N,2_bins,3_bins,4_bins,5_bins,6_bins,7_bins,8_bins,9_bins,10_bins,11_bins,12_bins,13_bins,14_bins,15_bins,16_bins,17_bins,18_bins,19_bins,20_bins,21_bins,22_bins,23_bins,24_bins,25_bins,26_bins,27_bins,28_bins,29_bins,30_bins,31_bins,32_bins,33_bins,34_bins,35_bins,36_bins,37_bins,38_bins,39_bins,40_bins,41_bins,42_bins,43_bins,44_bins,45_bins,46_bins,47_bins,48_bins,49_bins,50_bins
11500,1.000062725871343,1.5850879415553112,2.000188177614029,2.322178998372735,2.585276086439952,2.8077312445543763,3.000438993828622,3.170426732040055,3.3224926277294498,3.4600587137227565,3.585652310784601,3.7011922104012784,3.808170096587892,3.90776848504659,4.000940626197067,4.0884660624846765,4.17099116664271,4.249056197417638,4.323119886442879,4.3935713728632635,4.46074833815893,4.524941925226559,4.58640475961034,4.645361610686956,4.7020070797150915,4.756518101915194,4.809047647572204,4.859736184906105,4.908708555308532,4.956077922756731,5.001943193253019,5.046399863680706,5.089531661075714,5.1314140600057305,5.172118661725396,5.2117103508036555,5.250246537464727,5.28778487394066,5.324372222099201,5.36005874867908,5.394887698780753,5.428896754440305,5.462126388371397,5.494610307059915,5.526384620267447,5.55747162234346,5.587907561486375,5.617717902648601,5.646929757470532
12000,1.0000601122933703,1.5850827253078967,2.000180336880111,2.322168544060844,2.585263062188008,2.807715545728422,3.0004207860535925,3.1704058096283467,3.322469105527696,3.4600326914648947,3.5856237359482312,3.701161005567601,3.808136261680211,3.9077321677157033,4.000901684400556,4.088424487609229,4.170946549695692,4.249009093863982,4.3230702284613995,4.3935191276805385,4.46069337570845,4.5248839154004115,4.586345083468674,4.645298884815613,4.701941683856323,4.756449520181642,4.808976992074813,4.859663447723784,4.9086338521162585,4.955999258693802,5.001863481094481,5.0463164500720685,5.08944622606514,5.13132608299341,5.172027489495412,5.211615905924815,5.25015046531671,5.287684862301104,5.324272474328807,5.359954672185669,5.39478022253503,5.428788870517507,5.462014522588425,5.494495782085952,5.526265805875413,5.557351613814258,5.587787778509564,5.617594130942151,5.6468016921498725
12500,1.0000577078016355,1.585077907090933,2.0001731234049065,2.322158926093905,2.585251002798311,2.807701122697482,3.0004038807454623,3.170386626915507,3.3224474651020826,3.4600085673985133,3.58559713879141,3.701132017857326,3.8081050126503255,3.9076982740309694,4.000865395473824,4.088385889130735,4.170905664759851,4.248966096844974,4.323024543118438,4.3934712095898,4.460643150198707,4.524830918314773,4.586289410671131,4.645241177013978,4.701881858980075,4.756387784893661,4.808912146404284,4.859596452319779,4.908563198284608,4.9559267691943125,5.001787833624181,5.046239928358998,5.089365979590059,5.131244390168046,5.171943740926596,5.211529987222537,5.250062369405353,5.287593360959735,5.324176852500709,5.359859485003196,5.394681521616984,5.428686681069856,5.461912316155734,5.494390622704299,5.526156922441137,5.557242994579402,5.587672182638328,5.617478803990808,5.646683872054867
13000,1.0000554882708035,1.5850734687263246,2.0001664648124104,2.322150047970576,2.585239907926794,2.807687776274736,3.000388417895624,3.170368822244357,3.3224274893245935,3.4599864245016234,3.5855727351274833,3.701105577390734,3.8080760646877625,3.9076672179559635,4.0008320508890085,4.088350397437488,4.1708680630808255,4.248926046290523,4.3229823720326275,4.393426660636769,4.460596701512169,4.5247823139930725,4.58623818449141,4.645187908274006,4.701826924911179,4.756329420388345,4.8088524226466625,4.859533949869664,4.908498902014748,4.955860019695122,5.0017193172116805,5.0461694791907785,5.089292827636651,5.131168337817483,5.171866544966139,5.21144961203442,5.249979999416573,5.287509330937916,5.324092137448696,5.3597710492968105,5.394590563720017,5.4285935297999,5.461815565693285,5.494293725812006,5.526056776452709,5.557139040858428,5.587569082461266,5.617371105324873,5.646575115044092
13500,1.0000534331496627,1.5850693670204812,2.0001602994489875,2.322141827486013,2.585229666469469,2.807675473458273,3.00037396871946,3.170352466639613,3.3224089932343257,3.459965855153381,3.585550265367445,3.7010807497046754,3.808049394706218,3.9076386597037946,4.00080130722286,4.088317652942701,4.170833364986575,4.248888953907689,4.322943324730951,4.393385871960198,4.460553271417236,4.52473739822816,4.586190893209724,4.645138585366626,4.701775072085374,4.756276764054696,4.808797237316895,4.8594762921151125,4.908440156948732,4.955798354977337,5.001655984079324,5.046103624163872,5.089225882063909,5.131098754163808,5.171795161680502,5.211376325312326,5.249903432229938,5.287431895385023,5.32401040451919,5.359688025072861,5.394506472306717,5.428508622118003,5.461728103376391,5.4942041549148275,5.525964358064158,5.557045210155779,5.587472149906184,5.617272260432417,5.64647441410819
14000,1.000051524822889,1.5850655430060696,2.0001545744686666,2.322134194178918,2.585220095394247,2.807664070994937,3.0003606737602224,3.17033712641678,3.3223918182933625,3.4599467785274,3.5855291559906894,3.701057971840054,3.808024744755159,3.907611759133633,4.000772872343333,4.088286973425433,4.170800717283034,4.248854783544338,4.3229070665222515,4.3933475585026205,4.460513227778214,4.52469508987359,4.58614710065316,4.645092785524057,4.701727220444791,4.75622647771983,4.808746092275604,4.8594231231928084,4.908384079227955,4.955741215814947,5.0015963273411606,5.0460421779196265,5.089162394565596,5.131034860923188,5.171727898844906,5.211307074435562,5.249832636593855,5.287360022155562,5.32393756298003,5.359611459258967,5.394428498302341,5.428427140831681,5.461646126787967,5.494119453080389,5.525878807109499,5.556958087410178,5.58738228234148,5.617181231341961,5.64638090609628
14500,1.0000497481048582,1.5850619900692229,2.0001492443145747,2.3221270873067956,2.585211213796955,2.8076533695168546,3.000348181839547,3.1703229032538855,3.322375827831087,3.459929037939546,3.5855096200957677,3.701036558172699,3.8080015101656737,3.907586897511617,4.000746056919764,4.088258756014672,4.170770444739961,4.24882281469684,4.322873308879669,4.393312007485152,4.460476191659915,4.524655968377115,4.586106432761475,4.645050144291322,4.701682926598734,4.756180382005112,4.80869779137045,4.859373942063601,4.908332604626232,4.9556881220284374,5.001541807201178,5.045985166822262,5.0891035406555725,5.130973595079646,5.171665416236177,5.211243844222278,5.249766985478261,5.287291795532318,5.323866898614885,5.359540631542647,5.394355997743293,5.42835312585218,5.4615691401603055,5.494040812816311,5.5257993863874955,5.55687537059786,5.587300058364833,5.61709713500274,5.646293846912778
15000,1.0000480898346964,1.5850586803905486,2.000144269504089,2.3221204542261478,2.5852029498946374,2.8076434418277105,3.000336628842874,3.1703096624082323,3.3223609033996295,3.4599124272105817,3.585491488902816,3.7010167256115785,3.807979936028019,3.9075638532942674,4.00072114233714,4.088232067033704,4.170742297831701,4.248792841935504,4.322841801746592,4.393278930991349,4.460441274262851,4.524619688846332,4.586068566919171,4.645010345807435,4.701641810045734,4.756137260749004,4.808652834499262,4.859327016941203,4.908285200814711,4.95563865900382,5.001490169106635,5.045932128393823,5.0890492674522285,5.130917109420849,5.171607222085341,5.21118354186593,5.249705939290964,5.287228478193466,5.323803598440518,5.359474924313849,5.394288413968779,5.428283719328812,5.461498968160082,5.493967606841448,5.5257254604663775,5.55680008705414,5.5872208763014415,5.617017329714576,5.646212591674843
15500,1.0000465385497062,1.5850555718154646,2.0001396156491182,2.322114249086187,2.585195169450823,2.807634123332907,3.0003257218081485,3.170297267809661,3.3223469418347173,3.4598969741152974,3.5854743286800685,3.7009980726596488,3.8079598511595836,3.907541985196183,4.000697934101406,4.088207301886076,4.170716060736642,4.248765027146432,4.3228123273317784,4.393248079720061,4.460408567867148,4.524585677994529,4.5860326470827255,4.64497311496767,4.701602917767085,4.756097354405668,4.808610886372477,4.859283444010523,4.908239612923315,4.955592466878059,5.001441974567811,5.045882662183767,5.088998252890536,5.130864877019534,5.171552889803289,5.211128446960292,5.24964903118073,5.287169560941347,5.323741897330737,5.359413312598449,5.394225263313782,5.428217992734355,5.46143162381489,5.493899291434081,5.525655926335934,5.5567285133979984,5.587149283664394,5.616942109766604,5.6461365787103235
16000,1.0000450842200277,1.5850526635258018,2.0001352526600833,2.322108431767474,2.585187899278245,2.807625399198372,3.0003155895401945,3.170285635749732,3.3223338528676125,3.4598823763029,3.5854583369805337,3.7009806442361812,3.807940949277541,3.9075216337860366,4.0006762633004165,4.088184070451814,4.170691342988032,4.248738933630039,4.322784695067891,4.393219000066348,4.46037811680888,4.524553470716627,4.585999077047878,4.644938211055391,4.7015663728558845,4.7560591959060465,4.808571655032725,4.859242879775727,4.90819747455387,4.955548532814916,5.001397610820861,5.04583641972322,5.088949831438622,5.130815457981273,5.171502047533827,5.211075450879728,5.249595426849165,5.287114602394925,5.323686379468446,5.359354500294166,5.394165650200116,5.428157852692245,5.4613689774242555,5.493835392981782,5.525589888822036,5.556661204427805,5.587080016847598,5.616872201547839,5.6460653165560855
